,beneficiario,cargo,cpf_cnpj,cpf_cnpj_orig,data,despesa,doador,doador_orig,especie_documento,num_documento,partido,sq,uf,valor
5771,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / JOEL SILVA DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,2100
5772,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / JOSE ROBERTO NUNES VILHENA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,4000
5773,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / LUZIA AMANAJAS PAES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,10000
5774,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / MARINILSON AMORAS FURTADO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,5000
5775,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / OTACIMAR MIRANDA FLEXA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,2250
5776,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / PAULO LUIZ DA SILVA - PT - AP - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,15000
5800,MARIA DALVA DE SOUZA FIGUEIREDO - DEPUTADO FEDERAL - PT - AP / ANA DELIA DE ANDRADE FERREIRA PINTO - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,22/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000468,AP,1500
5801,MARIA DALVA DE SOUZA FIGUEIREDO - DEPUTADO FEDERAL - PT - AP / EDUARDO DOS SANTOS TAVARES - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,22/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000468,AP,3000
5802,MARIA DALVA DE SOUZA FIGUEIREDO - DEPUTADO FEDERAL - PT - AP / RYNALDO ANTONIO MACHADO GOMES - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,19/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000468,AP,724
5820,ALEXANDRE MIRANDA DA LUZ - DEPUTADO ESTADUAL - PRP - AP / ELIAS REIS DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000487,AP,1000
5821,ALEXANDRE MIRANDA DA LUZ - DEPUTADO ESTADUAL - PRP - AP / JESENICE DA SILVA COELHO GONCALVES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000487,AP,2400
5822,EMECELI NASCIMENTO DOS REIS DE SOUZA - DEPUTADO ESTADUAL - PRP - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000489,AP,350
5823,EMECELI NASCIMENTO DOS REIS DE SOUZA - DEPUTADO ESTADUAL - PRP - AP / MARIA DO SOCORRO ALBERTO TOSTES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000489,AP,350
5840,DIMAS ANTÔNIO MARINHO - DEPUTADO ESTADUAL - PRP - AP / ANTONIO JOSE DA SILVA FERREIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000501,AP,"0,01"
5841,DIMAS ANTÔNIO MARINHO - DEPUTADO ESTADUAL - PRP - AP / GRACE KELLY LIMA MONTEIRO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000501,AP,"0,01"
5842,SANDRA MARIA PEREIRA DE ABREU NASCIMENTO - DEPUTADO ESTADUAL - PRP - AP / ELIAS REIS DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000502,AP,5000
5843,SANDRA MARIA PEREIRA DE ABREU NASCIMENTO - DEPUTADO ESTADUAL - PRP - AP / JESENICE DA SILVA COELHO GONÇALVES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000502,AP,2400
5846,ISAQUE SECOMANDI - DEPUTADO ESTADUAL - PRP - AP / ANTONIO JOSE DA SILVA FERREIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000504,AP,1
5847,ISAQUE SECOMANDI - DEPUTADO ESTADUAL - PRP - AP / JORVAN TAVARES NASCIMENTO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,23/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000504,AP,100
5848,ISAQUE SECOMANDI - DEPUTADO ESTADUAL - PRP - AP / PAULO LEANDRO BARROS PEREIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000504,AP,1
5849,PAULO RODRIGUES BRITO - DEPUTADO ESTADUAL - PRP - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000506,AP,300
5850,PAULO RODRIGUES BRITO - DEPUTADO ESTADUAL - PRP - AP / MARIA DO SOCORRO ALBERTO TOSTES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,30000000506,AP,350
5851,MERIAN SANTOS DE OLIVEIRA - DEPUTADO ESTADUAL - PDT - AP / DIREÇÃO ESTADUAL/DISTRITAL - PDT - AP - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,30000000550,AP,300
5852,MERIAN SANTOS DE OLIVEIRA - DEPUTADO ESTADUAL - PDT - AP / DIREÇÃO ESTADUAL/DISTRITAL - PDT - AP - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,30000000550,AP,900
5853,MERIAN SANTOS DE OLIVEIRA - DEPUTADO ESTADUAL - PDT - AP / DIREÇÃO ESTADUAL/DISTRITAL - PDT - AP - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,30000000550,AP,724
5854,JAILSON GILSON SOARES NUNES - DEPUTADO FEDERAL - PDT - AP / DIREÇÃO ESTADUAL/DISTRITAL - PDT - AP - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,30000000551,AP,300
5855,JAILSON GILSON SOARES NUNES - DEPUTADO FEDERAL - PDT - AP / DIREÇÃO ESTADUAL/DISTRITAL - PDT - AP - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,30000000551,AP,900
5856,JAILSON GILSON SOARES NUNES - DEPUTADO FEDERAL - PDT - AP / DIREÇÃO ESTADUAL/DISTRITAL - PDT - AP - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,30000000551,AP,724
5857,EDINEUZA DE SOUZA BRITO DA SILVA - DEPUTADO ESTADUAL - PPL - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000555,AP,300
5858,EDINEUZA DE SOUZA BRITO DA SILVA - DEPUTADO ESTADUAL - PPL - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000555,AP,300
5859,LUCIA DELGADO BASTOS NETA - DEPUTADO ESTADUAL - PRTB - AP / AUGUSTO CESAR DOS SANTOS RODRIGUES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000556,AP,724
5860,LUCIA DELGADO BASTOS NETA - DEPUTADO ESTADUAL - PRTB - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000556,AP,300
5861,THAISE REGIANE DE SOUZA PANTOJA - DEPUTADO ESTADUAL - PMN - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PMN,30000000557,AP,300
5862,THAISE REGIANE DE SOUZA PANTOJA - DEPUTADO ESTADUAL - PMN - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PMN,30000000557,AP,300
5863,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,"8230,77"
5864,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,"1294,56"
5865,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,"397,2"
5866,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / DANIEL ROMERO - NULL - NULL - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,"6088,5"
5867,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / JORGE HENRIQUE SANTOS SALDANHA - NULL - NULL - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,1872
5868,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / KAREN OLIVEIRA CRUZ - NULL - NULL - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,1750
5869,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / LEONARDO DE SOUZA POLLI - NULL - NULL - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,"592,2"
5870,RENATA MALLET GUENA - GOVERNADOR - PSTU - BA / MATHEUS DA SILVA QUADROS - NULL - NULL - GOVERNADOR,GOVERNADOR,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000001,BA,1872
5871,JOSÉ ROBERTO DA SILVA - DEPUTADO ESTADUAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,11/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000002,BA,1200
5872,JOSÉ ROBERTO DA SILVA - DEPUTADO ESTADUAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,11/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000002,BA,"1294,56"
5873,JOSÉ ROBERTO DA SILVA - DEPUTADO ESTADUAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,11/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000002,BA,"397,2"
5874,GABRIELA PROTÁSIO MOTA - DEPUTADO FEDERAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000003,BA,1200
5875,GABRIELA PROTÁSIO MOTA - DEPUTADO FEDERAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000003,BA,"1294,56"
5876,GABRIELA PROTÁSIO MOTA - DEPUTADO FEDERAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000003,BA,"397,2"
5877,GILDASIO DE CERQUEIRA DALTRO FILHO - DEPUTADO FEDERAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,10/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000005,BA,1200
5878,GILDASIO DE CERQUEIRA DALTRO FILHO - DEPUTADO FEDERAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,10/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000005,BA,"1294,56"
5879,GILDASIO DE CERQUEIRA DALTRO FILHO - DEPUTADO FEDERAL - PSTU - BA / COMITÊ FINANCEIRO ÚNICO - PSTU - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,10/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSTU,50000000005,BA,"397,2"
5883,MAGNO OLIVEIRA ROCHA - DEPUTADO FEDERAL - PSOL - BA / UESLEI FABIO GUIMARÃES ARAÚJO  - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSOL,50000000017,BA,7047
5896,PAULA VIELMO - DEPUTADO ESTADUAL - PSOL - BA,DEPUTADO ESTADUAL,,,29/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PSOL,50000000062,BA,"18,4"
5927,AISLAN REIS ROCHA - DEPUTADO ESTADUAL - PC DO B - BA,DEPUTADO ESTADUAL,,,25/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PC do B,50000000098,BA,"18,4"
6067,FLÁVIA GHISSONI DOS SANTOS - DEPUTADO FEDERAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000124,BA,1000
6068,FLÁVIA GHISSONI DOS SANTOS - DEPUTADO FEDERAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000124,BA,300
6069,NALVA SOUZA SAMPAIO - DEPUTADO FEDERAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000126,BA,1000
6070,NALVA SOUZA SAMPAIO - DEPUTADO FEDERAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000126,BA,300
6071,REGINA PATRÍCIA COSTA MORELLI DOS SANTOS - DEPUTADO FEDERAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000129,BA,1000
6072,REGINA PATRÍCIA COSTA MORELLI DOS SANTOS - DEPUTADO FEDERAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000129,BA,300
6073,REGINALDO DA SILVA DE ANDRADE - DEPUTADO FEDERAL - PDT - BA / EDUARDO SILVA DE SOUSA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,17/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000130,BA,724
6074,REGINALDO DA SILVA DE ANDRADE - DEPUTADO FEDERAL - PDT - BA / LUIZ GERALDO TELES FREIRE JUNIOR - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,17/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000130,BA,2000
6075,SEVERIANO ALVES DE SOUZA - DEPUTADO FEDERAL - PDT - BA / ELIENE DIAS RABELO - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,20/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000131,BA,724
6076,SEVERIANO ALVES DE SOUZA - DEPUTADO FEDERAL - PDT - BA / MARCUS VINICIUS LEAL GONÇALVES - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,20/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000131,BA,1000
6077,SEVERIANO ALVES DE SOUZA - DEPUTADO FEDERAL - PDT - BA / REGINALDO MARTINS NOGUEIRA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,20/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000131,BA,724
6610,ANILÂNDIA SILVA DE ANDRADE SOUZA - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000277,BA,1000
6611,ANILÂNDIA SILVA DE ANDRADE SOUZA - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000277,BA,300
6620,ELISANGELA SANTOS DE ASSIS - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000281,BA,1000
6621,ELISANGELA SANTOS DE ASSIS - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000281,BA,300
6638,JANÚBIA SOUZA DE OLIVEIRA - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000284,BA,1000
6639,JANÚBIA SOUZA DE OLIVEIRA - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000284,BA,300
6657,LIVÍNIA FLOR ROCHA DE JESUS DA SILVA - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000289,BA,1000
6658,LIVÍNIA FLOR ROCHA DE JESUS DA SILVA - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000289,BA,300
6672,TEREZINHA DE JESUS NASCIMENTO - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000292,BA,1000
6673,TEREZINHA DE JESUS NASCIMENTO - DEPUTADO ESTADUAL - PDT - BA / COMITÊ FINANCEIRO ÚNICO - PDT - BA - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000292,BA,300
6691,JOSE ANTONIO ALMEIDA DE CERQUEIRA - DEPUTADO ESTADUAL - PTB - BA,DEPUTADO ESTADUAL,,,24/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PTB,50000000300,BA,"18,4"
6790,MARCELINO ANTONIO MARTINS GALO - DEPUTADO ESTADUAL - PT - BA,DEPUTADO ESTADUAL,,,29/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PT,50000000339,BA,33
6791,MARCELINO ANTONIO MARTINS GALO - DEPUTADO ESTADUAL - PT - BA,DEPUTADO ESTADUAL,,,25/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PT,50000000339,BA,"18,4"
6837,PAULO FERNANDO RANGEL DE LIMA - DEPUTADO ESTADUAL - PT - BA,DEPUTADO ESTADUAL,,,24/07/2014,"Impostos, contribuições e taxas",,,,,PT,50000000346,BA,"4,65"
6847,ROSEMBERG EVANGELISTA PINTO - DEPUTADO ESTADUAL - PT - BA,DEPUTADO ESTADUAL,,,21/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PT,50000000349,BA,"9,3"
6919,ROSANGELA MARIA MONTEIRO DE MENEZES - DEPUTADO ESTADUAL - PSD - BA / ALDO OLIVEIRA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSD,50000000367,BA,724
6930,DENISE EDELTRUDES SOUSA BELITARDO DE MENEZES - DEPUTADO ESTADUAL - PDT - BA / ALDO OLIVEIRA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PDT,50000000385,BA,724
6998,MARTA CRISTINA TANAJURA VASCONCELOS - DEPUTADO ESTADUAL - PRP - BA / ALDO OLIVEIRA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRP,50000000430,BA,724
7017,FREDERICO FERRAZ MELO - DEPUTADO FEDERAL - PPS - BA / FREDERICO FERRAZ MELO - PPS - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,22/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000465,BA,4500
7018,FREDERICO FERRAZ MELO - DEPUTADO FEDERAL - PPS - BA / FREDERICO FERRAZ MELO - PPS - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,22/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000465,BA,6000
7019,FREDERICO FERRAZ MELO - DEPUTADO FEDERAL - PPS - BA / MANOEL MARTINS FERREIRA - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,22/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000465,BA,5100
7028,LUIZA GLAUCIA BASTOS PINHEIRO - DEPUTADO FEDERAL - PPS - BA / LUIZA GLAUCIA BASTOS PINHEIRO - PPS - BA - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000467,BA,4500
7029,LUIZA GLAUCIA BASTOS PINHEIRO - DEPUTADO FEDERAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000467,BA,2000
7030,LUIZA GLAUCIA BASTOS PINHEIRO - DEPUTADO FEDERAL - PPS - BA / TAIS FREITAS DE JESUS - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000467,BA,2000
7031,MARLENE MOTA SEPULVEDA BALTHAZAR DA SILVEIRA - DEPUTADO FEDERAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000468,BA,2000
7032,MARLENE MOTA SEPULVEDA BALTHAZAR DA SILVEIRA - DEPUTADO FEDERAL - PPS - BA / TAÍS FREITAS DE JESUS - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000468,BA,2000
7033,NEIDE AZEVEDO DE JESUS ARAUJO - DEPUTADO FEDERAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000469,BA,2000
7034,NEIDE AZEVEDO DE JESUS ARAUJO - DEPUTADO FEDERAL - PPS - BA / TAÍS FREITAS DE JESUS - NULL - NULL - DEPUTADO FEDERAL,DEPUTADO FEDERAL,,,29/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000469,BA,2200
7035,CARLA DOS SANTOS SANTANA - DEPUTADO ESTADUAL - PPS - BA / RODRIGO SILVA MENDES - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPS,50000000473,BA,2000
